"company_url","company_name","officer_position_es","officer_position_en","officer_name","inc_date","dissolved_date","updated_date","company_type","mf_link"
"https://opencorporates.com/companies/pa/100451","BAVARIAN INVESTMENT & TRUST CORPORATION.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100451","BAVARIAN INVESTMENT & TRUST CORPORATION.","director","Director","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100451","BAVARIAN INVESTMENT & TRUST CORPORATION.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100451","BAVARIAN INVESTMENT & TRUST CORPORATION.","director","Director","IVETTE CAMPOS","1982-11-17","0000-00-00","2016-03-17 08:18:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100451","BAVARIAN INVESTMENT & TRUST CORPORATION.","suscriptor","Shareholder","JURGEN MOSACK","1982-11-17","0000-00-00","2016-03-17 08:18:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100451","BAVARIAN INVESTMENT & TRUST CORPORATION.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100451","BAVARIAN INVESTMENT & TRUST CORPORATION.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-17","0000-00-00","2016-03-17 08:18:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","agent","Legal agent","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","presidente","President/Chairman","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","tesorero","Treasurer","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","director","Director","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","director","Director","IVETTE CAMPOS","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100459","CAVS TRADING CORPORATION","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-17","0000-00-00","2016-03-17 08:18:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","agent","Legal agent","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","presidente","President/Chairman","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","tesorero","Treasurer","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","director","Director","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","director","Director","IVETTE CAMPOS","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100460","PETRETI INTERNATIONAL CORPORATION.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-17","0000-00-00","2016-03-17 08:18:30","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","agent","Legal agent","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","presidente","President/Chairman","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","tesorero","Treasurer","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","director","Director","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","director","Director","IVETTE CAMPOS","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100501","OFFSHORE HOLDINGS CORP.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL VICE-PRESIDENTE, EL TESORERO, EL","1982-11-17","0000-00-00","2016-03-17 08:18:25","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","agent","Legal agent","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","presidente","President/Chairman","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","tesorero","Treasurer","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","director","Director","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","director","Director","IVETTE CAMPOS","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100507","GERANIUM HOLDINGS INC.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL VICE-PRESIDENTE, EL TESORERO, EL","1982-11-17","0000-00-00","2016-03-17 08:18:24","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","agent","Legal agent","JURGEN R. D. MOSSACK 1","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","presidente","President/Chairman","JURGEN MOSSACK","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","tesorero","Treasurer","JURGEN MOSSACK","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","secretario","Secretary","DIVA A. DE DONADO","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","director","Director","JURGEN MOSSACK","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","director","Director","DIVA A. DE DONADO","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","director","Director","KATHERINE DARLINGTON","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","vicepresidente","Vice-President","JUAN ANTONIO RIVERA JUNIOR Y OTRO","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","suscriptor","Shareholder","WINSTON ROBLES","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","suscriptor","Shareholder","IVAN ROBLES","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10051","ASTROMARINE ENTERPRISES INC.","representante","Representative","EL PRESIDENTE","1975-05-23","0000-00-00","2016-03-29 21:04:15","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","agent","Legal agent","EDIS ESQUIVEL GONZALEZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","presidente","President/Chairman","HECTOR ANGEL","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","tesorero","Treasurer","GLORIA DE PARDO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","secretario","Secretary","STELLA DE ANGEL","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","director","Director","HECTOR ANGEL","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","director","Director","STELLA DE ANGEL","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","director","Director","GLORIA DE PARDO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100523","GLENDALE MANAGEMENT INC.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","agent","Legal agent","EDIS ESQUIVEL GONZALEZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","tesorero","Treasurer","LORENA LEE","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","secretario","Secretary","ANA GRACIELA DE BERNAT","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","director","Director","ANA GRACIELA DE BERNAT","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","director","Director","LORENA LEE","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","presidente","President/Chairman","SARA L. DE NU�EZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","director","Director","SARA L. DE NU�EZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100524","HIGHLAND SERVICES, INC.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","agent","Legal agent","EDIS ESQUIVEL GONZALEZ 1","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","presidente","President/Chairman","CARMEN TORRES ROZO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","tesorero","Treasurer","MARIA ANGELINA TORRES ROZO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","secretario","Secretary","CECILIA CORTES LOZANO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","director","Director","CARMEN TORRES ROZO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","director","Director","MARIA ANGELINA TORRES ROZO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","director","Director","CECILIA CORTES LOZANO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","apoderado","Legal agent","MARIA ANGELICA TORRES ROZO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100525","LINCOLN MANAGEMENT INC.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","agent","Legal agent","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","presidente","President/Chairman","ANIBAL LOPEZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","tesorero","Treasurer","JUAN MANUEL LOPEZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","secretario","Secretary","CONSUELO DE LOPEZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","director","Director","ANIBAL LOPEZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","director","Director","CONSUELO DE LOPEZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","director","Director","JUAN MANUEL LOPEZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","director","Director","SILVIA CONSUELO LOPEZ","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100526","KENSINGTON MANAGEMENT INC.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","agent","Legal agent","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","presidente","President/Chairman","RAFAEL SAMUDIO MILANES","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","tesorero","Treasurer","LEONOR DE SAMUDIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","secretario","Secretary","LEONOR DE SAMUDIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","director","Director","RAFAEL SAMUDIO MILANES","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","director","Director","LEONOR DE SAMUDIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","director","Director","CLEMENCIA DE SAMUDIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100527","MAGDALENA HOLDINGS INC.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","agent","Legal agent","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","presidente","President/Chairman","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","tesorero","Treasurer","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","director","Director","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","director","Director","IVETTE CAMPOS","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","suscriptor","Shareholder","JURGEN MOSSACK","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100528","WEST HOLDINGS S.A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100529","ALVIN TRADING, INC.","agent","Legal agent","EDIS ESQUIVEL GONZALEZ 1","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100529","ALVIN TRADING, INC.","presidente","President/Chairman","EDUARDO CAMACHO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100529","ALVIN TRADING, INC.","tesorero","Treasurer","DIEGO CAMACHO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100529","ALVIN TRADING, INC.","secretario","Secretary","MARTHA LUCIA DE CAMACHO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100529","ALVIN TRADING, INC.","director","Director","EDUARDO CAMACHO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100529","ALVIN TRADING, INC.","director","Director","JAIME VILLAMIZAR","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100529","ALVIN TRADING, INC.","director","Director","DIEGO CAMACHO","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100529","ALVIN TRADING, INC.","vicepresidente","Vice-President","JAIME VILLAMIZAR","1982-11-17","0000-00-00","2016-03-17 08:18:21","SOCIEDAD ANONIMA","0"
